@relation relation name
@attribute FIPS_COUNTY integer
@attribute FIPS_STATE integer
@attribute USUAL_FOOD_SPEND integer
@attribute TOTAL_FOOD_SPEND_LAST_WEEK integer
@attribute FOOD_WOULD_SPEND_MORE integer
@attribute FOOD_SPEND_INCREASE_WEEK integer
@attribute RECEIVED_SNAP integer
@data
47,36,-1,-1,-1,-1,-1
47,36,-1,-1,-1,-1,-1
47,36,-1,-1,-1,-1,-1
47,36,-1,-1,-1,-1,-1
47,36,-1,-1,-1,-1,-1
47,36,180,150,3,-1,2
47,36,180,150,3,-1,2
47,36,-1,-1,-1,-1,-1
47,36,-1,-1,-1,-1,-1
47,36,-1,-1,-1,-1,-1
47,36,-1,-1,-1,-1,-1
47,36,100,100,3,-1,2
47,36,100,100,3,-1,2
47,36,100,100,3,-1,2
55,36,170,170,3,-1,-1
55,36,170,170,3,-1,-1
55,36,50,50,3,-1,-1
55,36,50,280,3,-1,-1
55,36,50,280,3,-1,-1
55,36,50,280,3,-1,-1
55,36,-1,-1,-1,-1,-1
55,36,-1,-1,-1,-1,-1
55,36,-1,-1,-1,-1,-1
55,36,-1,-1,-1,-1,-1
55,36,-1,-1,-1,-1,-1
55,36,-1,-1,-1,-1,-1
55,36,-1,-1,-1,-1,-1
55,36,-1,-1,-1,-1,-1
55,36,110,80,2,-1,-1
55,36,110,80,2,-1,-1
55,36,-1,-1,-1,-1,-1
55,36,-1,-1,-1,-1,-1
55,36,-1,-1,-1,-1,-1
55,36,-1,-1,-1,-1,-1
59,36,500,650,2,-1,-1
59,36,500,650,2,-1,-1
59,36,500,650,2,-1,-1
59,36,500,650,2,-1,-1
59,36,-1,-1,-1,-1,-1
59,36,0,200,1,60,-1
59,36,0,200,1,60,-1
59,36,0,200,1,60,-1
59,36,0,4,3,-1,-1
59,36,400,330,3,-1,-1
59,36,400,330,3,-1,-1
59,36,400,330,3,-1,-1
59,36,-1,-1,-1,-1,-1
59,36,-1,-1,-1,-1,-1
59,36,-1,-1,-1,-1,-1
59,36,-1,-1,-1,-1,-1
59,36,-1,-1,-1,-1,-1
59,36,-1,-1,-1,-1,-1
59,36,-1,-1,-1,-1,-1
59,36,-1,-1,-1,-1,-1
59,36,-1,-1,-1,-1,-1
59,36,-1,-1,-1,-1,-1
59,36,-1,-1,-1,-1,-1
59,36,290,290,2,-1,-1
59,36,290,290,2,-1,-1
59,36,290,290,2,-1,-1
59,36,290,290,2,-1,-1
59,36,190,190,3,-1,-1
59,36,190,190,3,-1,-1
59,36,190,190,3,-1,-1
59,36,190,190,3,-1,-1
59,36,4,110,3,-1,-1
59,36,4,110,3,-1,-1
59,36,4,110,3,-1,-1
59,36,-1,0,-1,-1,-1
59,36,-1,0,-1,-1,-1
59,36,-1,0,-1,-1,-1
59,36,-1,0,-1,-1,-1
59,36,-1,0,-1,-1,-1
59,36,-1,0,-1,-1,-1
59,36,350,350,3,-1,2
59,36,350,350,3,-1,2
59,36,350,350,3,-1,2
59,36,350,350,3,-1,2
59,36,350,350,3,-1,2
59,36,-1,-1,-1,-1,-1
61,36,80,110,3,-1,-1
61,36,-1,-1,-1,-1,-1
61,36,-1,-1,-1,-1,-1
61,36,10,40,3,-1,2
61,36,10,40,3,-1,2
61,36,-1,-1,-1,-1,-1
61,36,30,30,3,-1,-1
61,36,400,420,3,-1,-1
61,36,-1,0,-1,-1,-3
61,36,-1,0,-1,-1,-3
61,36,-1,0,-1,-1,-3
61,36,140,140,1,50,2
61,36,-1,0,-1,-1,-1
61,36,-1,0,-1,-1,-3
61,36,-1,0,-1,-1,-3
61,36,-1,0,-1,-1,-3
61,36,-1,-1,-1,-1,-1
61,36,-1,-1,-1,-1,-1
61,36,-1,-1,-1,-1,-1
61,36,-1,-1,-1,-1,-1
61,36,-1,-1,-1,-1,-1
61,36,120,120,1,50,-1
61,36,120,120,1,50,-1
61,36,120,120,1,50,-1
61,36,-1,-1,-1,-1,-1
61,36,130,130,3,-1,-1
61,36,500,350,3,-1,-1
61,36,500,350,3,-1,-1
61,36,500,350,3,-1,-1
61,36,500,350,3,-1,-1
67,36,-1,-1,-1,-1,-1
67,36,100,200,3,-1,-1
67,36,100,200,3,-1,-1
67,36,100,200,3,-1,-1
67,36,200,200,2,-1,-1
67,36,100,300,3,-1,2
67,36,100,300,3,-1,2
67,36,100,300,3,-1,2
67,36,100,300,3,-1,2
69,36,100,190,3,-1,-1
69,36,100,190,3,-1,-1
71,36,180,180,3,-1,-1
71,36,180,180,3,-1,-1
71,36,100,100,1,100,-1
71,36,100,100,1,100,-1
71,36,100,100,1,100,-1
71,36,100,100,1,100,-1
71,36,100,100,1,100,-1
71,36,280,330,2,-1,2
71,36,280,330,2,-1,2
71,36,280,330,2,-1,2
71,36,280,330,2,-1,2
71,36,280,330,2,-1,2
71,36,60,60,3,-1,-1
71,36,-1,-1,-1,-1,-1
71,36,-1,-1,-1,-1,-1
71,36,-1,-1,-1,-1,-1
71,36,-1,-1,-1,-1,-1
71,36,90,100,1,50,2
71,36,90,100,1,50,2
71,36,90,100,1,50,2
71,36,90,100,1,50,2
81,36,-1,-1,-1,-1,-1
81,36,-1,-1,-1,-1,-1
81,36,-1,-1,-1,-1,-1
81,36,-1,-1,-1,-1,-1
81,36,-1,-1,-1,-1,-1
81,36,-1,0,-1,-1,1
81,36,-1,0,-1,-1,1
81,36,80,0,1,30,1
81,36,30,30,1,-1,-1
81,36,30,30,1,-1,-1
81,36,30,30,1,-1,-1
81,36,30,30,1,-1,-1
81,36,-1,-1,-1,-1,-1
81,36,-1,-1,-1,-1,-1
81,36,-1,-1,-1,-1,-1
81,36,400,490,3,-1,-1
81,36,400,490,3,-1,-1
81,36,250,340,3,-1,-1
81,36,250,340,3,-1,-1
81,36,250,340,3,-1,-1
81,36,250,340,3,-1,-1
81,36,250,270,3,-1,2
81,36,250,270,3,-1,2
81,36,250,270,3,-1,2
81,36,250,270,3,-1,2
81,36,250,270,3,-1,2
81,36,-1,-1,-1,-1,-1
81,36,-1,-1,-1,-1,-1
81,36,-1,-1,-1,-1,-1
81,36,-1,-1,-1,-1,-1
81,36,-1,-1,-1,-1,-1
81,36,-1,-1,-1,-1,-1
81,36,-1,-1,-1,-1,-1
81,36,-1,-1,-1,-1,-1
81,36,40,40,1,20,-1
81,36,40,40,1,20,-1
81,36,-1,-1,-1,-1,-1
81,36,300,0,1,50,-1
81,36,300,0,1,50,-1
81,36,300,0,1,50,-1
81,36,-1,0,-1,-1,-1
81,36,-1,0,-1,-1,-1
81,36,-1,-1,-1,-1,-1
85,36,-1,-1,-1,-1,-1
85,36,-1,-1,-1,-1,-1
85,36,-1,-1,-1,-1,-1
85,36,-1,-1,-1,-1,-1
85,36,-1,-1,-1,-1,-1
85,36,-1,-1,-1,-1,-1
85,36,-1,-1,-1,-1,-1
85,36,-1,-1,-1,-1,-1
85,36,-1,-1,-1,-1,-1
85,36,-1,-1,-1,-1,-1
85,36,-1,-1,-1,-1,-1
85,36,100,80,3,-1,-1
85,36,100,80,3,-1,-1
85,36,100,80,3,-1,-1
85,36,100,80,3,-1,-1
85,36,190,190,3,-1,-1
85,36,270,270,1,100,2
85,36,270,270,1,100,2
85,36,270,270,1,100,2
85,36,270,270,1,100,2
85,36,270,270,1,100,2
87,36,-1,-1,-1,-1,-1
87,36,-1,-1,-1,-1,-1
87,36,-1,-1,-1,-1,-1
87,36,-1,-1,-1,-1,-1
87,36,-1,-1,-1,-1,-1
87,36,130,80,2,-1,2
87,36,130,80,2,-1,2
91,36,110,110,3,-1,-1
91,36,110,110,3,-1,-1
91,36,110,110,3,-1,-1
91,36,110,110,3,-1,-1
91,36,-1,-1,-1,-1,-1
91,36,-1,-1,-1,-1,-1
91,36,-1,-1,-1,-1,-1
91,36,120,130,3,-1,-1
91,36,120,130,3,-1,-1
91,36,200,200,3,-1,2
91,36,200,200,3,-1,2
91,36,200,200,3,-1,2
91,36,200,200,3,-1,-1
91,36,200,200,3,-1,-1
103,36,-1,-1,-1,-1,-1
103,36,180,180,3,-1,-1
103,36,180,180,3,-1,-1
103,36,180,180,3,-1,-1
103,36,180,180,3,-1,-1
103,36,-1,-1,-1,-1,-1
103,36,-1,-1,-1,-1,-1
103,36,-1,-1,-1,-1,-1
103,36,-1,0,-1,-1,-1
103,36,-1,0,-1,-1,-1
103,36,-1,0,-1,-1,-1
103,36,-1,0,-1,-1,-1
103,36,-1,-1,-1,-1,-1
103,36,-1,-1,-1,-1,-1
103,36,-1,-1,-1,-1,-1
103,36,-1,-1,-1,-1,-1
103,36,-1,-1,-1,-1,-1
119,36,10,80,3,-1,-1
119,36,10,80,3,-1,-1
119,36,10,80,3,-1,-1
119,36,10,80,3,-1,-1
119,36,4,150,3,-1,-1
119,36,4,150,3,-1,-1
119,36,120,170,2,-1,-1
119,36,120,170,2,-1,-1
119,36,120,170,2,-1,-1
119,36,120,170,2,-1,-1
119,36,-1,-1,-1,-1,-1
119,36,340,340,2,-1,2
119,36,340,340,2,-1,2
119,36,340,340,2,-1,2
119,36,340,340,2,-1,2
119,36,80,70,3,-1,2
119,36,4,160,3,-1,1
119,36,4,160,3,-1,1
119,36,20,230,3,-1,-1
119,36,20,230,3,-1,-1
119,36,180,180,3,-1,-1
119,36,180,180,3,-1,-1
119,36,180,180,3,-1,-1
119,36,180,180,3,-1,-1
119,36,50,50,3,-1,-1
119,36,50,50,3,-1,-1
1,37,-1,-1,-1,-1,-1
1,37,-1,-1,-1,-1,-1
1,37,-1,-1,-1,-1,-1
1,37,-1,-1,-1,-1,-1
1,37,-1,-1,-1,-1,-1
1,37,-1,-1,-1,-1,-1
1,37,-1,-1,-1,-1,-1
1,37,-1,-1,-1,-1,-1
1,37,-1,-1,-1,-1,-1
1,37,-1,-1,-1,-1,-1
1,37,-1,-1,-1,-1,-1
1,37,-1,-1,-1,-1,-1
1,37,-1,-1,-1,-1,-1
1,37,-1,-1,-1,-1,-1
1,37,-1,-1,-1,-1,-1
1,37,30,60,3,-1,2
1,37,30,60,3,-1,2
1,37,110,40,2,-1,1
1,37,110,40,2,-1,1
1,37,110,40,2,-1,1
1,37,110,40,2,-1,1
1,37,110,40,2,-1,1
1,37,-1,-1,-1,-1,-1
1,37,-1,-1,-1,-1,-1
1,37,-1,-1,-1,-1,-1
1,37,-1,-1,-1,-1,-1
21,37,-1,0,-1,-1,-1
21,37,-1,0,-1,-1,-1
21,37,-1,0,-1,-1,-1
21,37,-1,0,-1,-1,-1
21,37,-1,140,-1,-1,2
21,37,-1,140,-1,-1,2
21,37,-1,140,-1,-1,2
21,37,-1,140,-1,-1,2
21,37,-1,-1,-1,-1,-1
21,37,-1,-1,-1,-1,-1
21,37,-1,-1,-1,-1,-1
57,37,-1,-1,-1,-1,-1
57,37,-1,-1,-1,-1,-1
57,37,-1,-1,-1,-1,-1
57,37,-1,-1,-1,-1,-1
57,37,-1,-1,-1,-1,-1
57,37,-1,-1,-1,-1,-1
57,37,-1,-1,-1,-1,-1
57,37,-1,-1,-1,-1,-1
57,37,210,210,3,-1,1
57,37,210,210,3,-1,1
57,37,210,210,3,-1,1
57,37,210,210,3,-1,1
67,37,-1,-1,-1,-1,-1
67,37,-1,-1,-1,-1,-1
67,37,-1,-1,-1,-1,-1
67,37,-1,-1,-1,-1,-1
67,37,-1,-1,-1,-1,-1
67,37,50,60,1,80,2
67,37,-1,-1,-1,-1,-1
67,37,-1,-1,-1,-1,-1
67,37,200,140,3,-1,-1
67,37,200,140,3,-1,-1
67,37,250,260,3,-1,-1
67,37,250,260,3,-1,-1
67,37,250,260,3,-1,-1
67,37,250,260,3,-1,-1
67,37,4,100,3,-1,2
67,37,70,70,3,-1,2
67,37,70,70,3,-1,2
119,37,250,250,3,-1,-1
119,37,250,250,3,-1,-1
119,37,250,250,3,-1,-1
119,37,250,250,3,-1,-1
119,37,250,250,3,-1,-1
119,37,50,50,1,30,2
119,37,-1,-1,-1,-1,-1
119,37,-1,-1,-1,-1,-1
119,37,440,490,2,-1,-1
119,37,440,490,2,-1,-1
119,37,440,490,2,-1,-1
119,37,-1,-1,-1,-1,-1
119,37,-1,-1,-1,-1,-1
119,37,40,30,3,-1,2
119,37,-1,-1,-1,-1,-1
119,37,-1,-1,-1,-1,-1
119,37,-1,-1,-1,-1,-1
119,37,-1,-1,-1,-1,-1
119,37,-1,-1,-1,-1,-1
119,37,-1,-1,-1,-1,-1
119,37,-1,-1,-1,-1,-1
119,37,-1,-1,-1,-1,-1
119,37,-1,-1,-1,-1,-1
147,37,-1,-1,-1,-1,-1
147,37,-1,-1,-1,-1,-1
147,37,-1,-1,-1,-1,-1
147,37,-1,-1,-1,-1,-1
147,37,-1,-1,-1,-1,-1
147,37,200,130,3,-1,2
147,37,200,130,3,-1,2
147,37,200,130,3,-1,2
147,37,200,130,3,-1,2
147,37,-1,-1,-1,-1,-1
147,37,-1,-1,-1,-1,-1
147,37,-1,-1,-1,-1,-1
147,37,-1,-1,-1,-1,-1
147,37,-1,-1,-1,-1,-1
155,37,140,140,3,-1,-1
155,37,140,140,3,-1,-1
159,37,-1,-1,-1,-1,-1
159,37,-1,-1,-1,-1,-1
159,37,-1,-1,-1,-1,-1
179,37,-1,-1,-1,-1,-1
179,37,-1,-1,-1,-1,-1
179,37,-1,-1,-1,-1,-1
179,37,-1,-1,-1,-1,-1
179,37,-1,-1,-1,-1,-1
179,37,-1,-1,-1,-1,-1
179,37,-1,-1,-1,-1,-1
179,37,-1,-1,-1,-1,-1
179,37,350,350,1,-1,2
179,37,350,350,1,-1,2
179,37,350,350,1,-1,2
179,37,-1,-1,-1,-1,-1
179,37,-1,-1,-1,-1,-1
179,37,-1,-1,-1,-1,-1
179,37,-1,-1,-1,-1,-1
191,37,130,180,3,-1,2
191,37,130,180,3,-1,2
191,37,130,180,3,-1,2
25,39,240,240,3,-1,2
25,39,240,240,3,-1,2
25,39,240,240,3,-1,2
25,39,240,240,3,-1,2
25,39,-1,-1,-1,-1,-1
25,39,130,130,3,-1,-1
25,39,130,130,3,-1,-1
85,39,150,150,3,-1,-1
85,39,150,150,3,-1,-1
85,39,230,160,3,-1,-1
85,39,230,160,3,-1,-1
85,39,230,160,3,-1,-1
85,39,230,160,3,-1,-1
85,39,-1,-1,-1,-1,-1
85,39,-1,-1,-1,-1,-1
95,39,-1,-1,-1,-1,-1
95,39,-1,-1,-1,-1,-1
95,39,-1,-1,-1,-1,-1
95,39,120,370,3,-1,2
95,39,120,370,3,-1,2
95,39,120,370,3,-1,2
95,39,120,370,3,-1,2
95,39,120,370,3,-1,2
95,39,120,370,3,-1,2
95,39,120,370,3,-1,2
95,39,-1,-1,-1,-1,-1
95,39,50,0,3,-1,2
95,39,-1,-1,-1,-1,-1
95,39,-1,-1,-1,-1,-1
95,39,-1,-1,-1,-1,-1
95,39,110,110,3,-1,-1
95,39,80,80,1,100,2
103,39,150,210,3,-1,-1
103,39,150,210,3,-1,-1
103,39,150,210,3,-1,-1
103,39,170,180,3,-1,-1
103,39,170,180,3,-1,-1
103,39,170,180,3,-1,-1
103,39,170,180,3,-1,-1
103,39,300,300,3,-1,-1
103,39,300,300,3,-1,-1
103,39,300,300,3,-1,-1
103,39,300,300,3,-1,-1
103,39,300,300,3,-1,-1
103,39,300,300,3,-1,-1
113,39,-1,-1,-1,-1,-1
113,39,-1,-1,-1,-1,-1
113,39,-1,-1,-1,-1,-1
113,39,-1,-1,-1,-1,-1
113,39,-1,-1,-1,-1,-1
113,39,-1,-1,-1,-1,-1
113,39,180,180,1,20,2
113,39,180,180,1,20,2
133,39,-1,-1,-1,-1,-1
133,39,-1,-1,-1,-1,-1
153,39,180,60,2,-1,-1
153,39,180,60,2,-1,-1
153,39,180,60,2,-1,-1
153,39,180,60,2,-1,-1
153,39,-1,-1,-1,-1,-1
153,39,-1,40,-1,-1,-1
153,39,-1,40,-1,-1,-1
153,39,-1,40,-1,-1,-1
153,39,90,90,3,-1,-1
153,39,90,90,3,-1,-1
153,39,180,220,2,-1,-1
153,39,180,220,2,-1,-1
153,39,120,120,2,-1,-1
153,39,120,120,2,-1,-1
153,39,70,170,3,-1,-1
153,39,70,170,3,-1,-1
153,39,70,170,3,-1,-1
153,39,70,170,3,-1,-1
153,39,70,70,3,-1,-1
153,39,70,70,3,-1,-1
153,39,50,50,3,-1,2
3,42,-1,-1,-1,-1,-1
3,42,150,150,3,-1,-1
3,42,150,150,3,-1,-1
3,42,150,150,3,-1,-1
3,42,150,150,3,-1,-1
3,42,100,170,2,-1,-1
3,42,100,170,2,-1,-1
3,42,50,50,3,-1,-1
3,42,40,70,3,-1,-1
3,42,-1,-1,-1,-1,-1
3,42,-1,-1,-1,-1,-1
3,42,-1,-1,-1,-1,-1
3,42,200,150,3,-1,-1
3,42,200,150,3,-1,-1
3,42,-1,-1,-1,-1,-1
3,42,200,150,3,-1,2
3,42,200,150,3,-1,2
3,42,200,150,3,-1,2
3,42,200,150,3,-1,2
3,42,200,150,3,-1,2
3,42,90,120,2,-1,-1
3,42,90,120,2,-1,-1
3,42,90,120,2,-1,-1
3,42,-1,-1,-1,-1,-1
3,42,-1,-1,-1,-1,-1
3,42,150,150,2,-1,2
3,42,150,150,2,-1,2
3,42,100,100,2,-1,2
7,42,180,240,3,-1,-1
7,42,180,240,3,-1,-1
7,42,180,240,3,-1,-1
7,42,60,20,2,-1,-1
7,42,60,20,2,-1,-1
7,42,-1,-1,-1,-1,-1
7,42,-1,-1,-1,-1,-1
11,42,130,130,2,-1,-1
11,42,130,130,2,-1,-1
11,42,-1,-1,-1,-1,-1
11,42,-1,-1,-1,-1,-1
17,42,-1,-1,-1,-1,-1
17,42,-1,-1,-1,-1,-1
17,42,-1,-1,-1,-1,-1
17,42,-1,-1,-1,-1,-1
17,42,-1,-1,-1,-1,-1
17,42,-1,-1,-1,-1,-1
17,42,-1,-1,-1,-1,-1
17,42,-1,-1,-1,-1,-1
19,42,300,300,2,-1,-1
19,42,300,300,2,-1,-1
19,42,300,300,2,-1,-1
19,42,300,300,2,-1,-1
19,42,30,10,3,-1,2
19,42,60,70,3,-1,-1
19,42,60,90,1,200,2
19,42,60,90,1,200,2
19,42,50,70,3,-1,2
21,42,60,0,3,-1,2
21,42,60,0,3,-1,2
21,42,200,60,2,-1,-1
21,42,200,60,2,-1,-1
21,42,200,60,2,-1,-1
21,42,200,60,2,-1,-1
21,42,100,160,1,50,1
21,42,-1,-1,-1,-1,-1
21,42,150,180,2,-1,-1
21,42,150,180,2,-1,-1
21,42,-1,-1,-1,-1,-1
21,42,-1,-1,-1,-1,-1
21,42,-1,-1,-1,-1,-1
21,42,-1,-1,-1,-1,-1
21,42,-1,-1,-1,-1,-1
21,42,-1,-1,-1,-1,-1
21,42,40,40,1,10,-1
21,42,40,40,1,10,-1
21,42,-1,-1,-1,-1,-1
21,42,-1,-1,-1,-1,-1
21,42,-1,-1,-1,-1,-1
21,42,-1,-1,-1,-1,-1
29,42,150,210,3,-1,-1
29,42,150,210,3,-1,-1
29,42,-1,-1,-1,-1,-1
29,42,-1,-1,-1,-1,-1
29,42,-1,-1,-1,-1,-1
29,42,-1,-1,-1,-1,-1
29,42,100,120,2,-1,1
29,42,100,120,2,-1,1
29,42,100,120,2,-1,1
29,42,200,400,2,-1,-1
29,42,200,400,2,-1,-1
43,42,-1,-1,-1,-1,-1
45,42,150,150,3,-1,-1
45,42,150,150,3,-1,-1
45,42,150,150,3,-1,-1
45,42,150,150,3,-1,-1
45,42,-1,-1,-1,-1,-1
55,42,100,170,2,-1,-1
55,42,100,170,2,-1,-1
55,42,190,190,3,-1,-1
55,42,190,190,3,-1,-1
55,42,80,250,3,-1,-1
55,42,80,250,3,-1,-1
55,42,80,250,3,-1,-1
55,42,50,50,1,50,2
55,42,50,50,1,50,2
55,42,160,160,2,-1,-1
55,42,160,160,2,-1,-1
55,42,40,50,3,-1,2
55,42,160,160,3,-1,-1
55,42,160,160,3,-1,-1
55,42,160,160,3,-1,-1
55,42,160,160,3,-1,-1
55,42,300,300,3,-1,-1
55,42,300,300,3,-1,-1
55,42,300,300,3,-1,-1
55,42,50,50,3,-1,-1
55,42,50,50,3,-1,-1
55,42,150,130,3,-1,2
55,42,150,130,3,-1,2
55,42,150,130,3,-1,2
55,42,-1,-1,-1,-1,-1
71,42,210,210,1,50,-1
71,42,210,210,1,50,-1
81,42,300,530,2,-1,-1
81,42,300,530,2,-1,-1
81,42,-1,-1,-1,-1,-1
81,42,-1,-1,-1,-1,-1
81,42,50,100,3,-1,-1
81,42,-1,-1,-1,-1,-1
81,42,-1,-1,-1,-1,-1
85,42,150,360,2,-1,-1
85,42,150,360,2,-1,-1
85,42,150,360,2,-1,-1
85,42,60,40,3,-1,2
85,42,60,40,3,-1,2
85,42,60,50,2,-1,-1
85,42,200,190,1,100,2
85,42,200,190,1,100,2
85,42,200,190,1,100,2
85,42,200,190,1,100,2
85,42,50,40,3,-1,-1
85,42,50,40,3,-1,-1
85,42,50,40,3,-1,-1
85,42,50,40,3,-1,-1
89,42,-1,-1,-1,-1,-1
89,42,-1,-1,-1,-1,-1
89,42,-1,-1,-1,-1,-1
89,42,-1,-1,-1,-1,-1
89,42,-1,-1,-1,-1,-1
91,42,-1,-1,-1,-1,-1
91,42,-1,-1,-1,-1,-1
91,42,-1,-1,-1,-1,-1
91,42,-1,90,-1,-1,-1
91,42,0,70,3,-1,-1
91,42,-1,-1,-1,-1,-1
91,42,-1,-1,-1,-1,-1
91,42,240,240,2,-1,2
91,42,240,240,2,-1,2
91,42,240,240,2,-1,2
91,42,240,240,2,-1,2
91,42,-1,-1,-1,-1,-1
91,42,-1,0,-1,-1,-1
91,42,-1,0,-1,-1,-1
91,42,200,230,2,-1,-1
91,42,200,230,2,-1,-1
91,42,200,230,2,-1,-1
91,42,200,230,2,-1,-1
91,42,310,310,2,-1,-1
91,42,310,310,2,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,50,50,3,-1,-1
101,42,250,300,2,-1,-1
101,42,250,300,2,-1,-1
101,42,-1,10,-1,-1,1
101,42,50,0,1,4,1
101,42,80,0,3,-1,2
101,42,-1,-1,-1,-1,-1
101,42,200,20,1,200,2
101,42,200,20,1,200,2
101,42,200,20,1,200,2
101,42,200,20,1,200,2
101,42,170,170,2,-1,-1
101,42,170,170,2,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,180,220,2,-1,-1
101,42,180,220,2,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,100,170,2,-1,1
101,42,100,170,2,-1,1
101,42,-1,-1,-1,-1,-1
101,42,210,190,1,50,2
101,42,210,190,1,50,2
101,42,130,160,2,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,-1,-1,-1,-1,-1
101,42,150,200,2,-1,-1
101,42,200,150,1,100,1
101,42,200,150,1,100,1
101,42,200,150,1,100,1
101,42,50,50,3,-1,-1
107,42,50,90,3,-1,-1
107,42,-1,-1,-1,-1,-1
107,42,-1,-1,-1,-1,-1
107,42,-1,-1,-1,-1,-1
107,42,-1,-1,-1,-1,-1
107,42,-1,-1,-1,-1,-1
107,42,-1,-1,-1,-1,-1
107,42,-1,-1,-1,-1,-1
107,42,-1,-1,-1,-1,-1
107,42,-1,-1,-1,-1,-1
107,42,-1,-1,-1,-1,-1
107,42,-1,-1,-1,-1,-1
107,42,200,240,2,-1,-1
107,42,200,240,2,-1,-1
107,42,200,240,2,-1,-1
107,42,200,240,2,-1,-1
107,42,60,90,3,-1,-1
107,42,60,90,3,-1,-1
107,42,-1,-1,-1,-1,-1
107,42,-1,-1,-1,-1,-1
107,42,-1,-1,-1,-1,-1
125,42,-1,-1,-1,-1,-1
125,42,-1,-1,-1,-1,-1
125,42,-1,-1,-1,-1,-1
129,42,130,130,3,-1,-1
129,42,130,130,3,-1,-1
129,42,130,130,3,-1,-1
129,42,130,130,3,-1,-1
129,42,180,200,3,-1,-1
129,42,180,200,3,-1,-1
129,42,150,150,3,-1,-1
129,42,150,150,3,-1,-1
129,42,-1,-1,-1,-1,-1
129,42,-1,-1,-1,-1,-1
129,42,150,160,2,-1,-1
129,42,150,160,2,-1,-1
129,42,-1,-1,-1,-1,-1
133,42,190,190,2,-1,2
133,42,190,190,2,-1,2
133,42,-1,-1,-1,-1,-1
41,45,30,40,3,-1,2
51,45,190,200,2,-1,-1
51,45,190,200,2,-1,-1
51,45,190,200,2,-1,-1
51,45,190,200,2,-1,-1
51,45,100,270,2,-1,2
51,45,190,190,1,50,2
51,45,190,190,1,50,2
51,45,190,190,1,50,2
51,45,190,190,1,50,2
51,45,190,190,1,50,2
51,45,-1,-1,-1,-1,-1
51,45,80,90,3,-1,-1
51,45,80,90,3,-1,-1
51,45,-1,-1,-1,-1,-1
51,45,-1,-1,-1,-1,-1
83,45,80,0,1,50,2
83,45,80,0,1,50,2
83,45,80,0,1,50,2
83,45,-1,-1,-1,-1,-1
83,45,-1,-1,-1,-1,-1
91,45,-1,-1,-1,-1,-1
91,45,-1,-1,-1,-1,-1
91,45,-1,-1,-1,-1,-1
91,45,-1,-1,-1,-1,-1
91,45,-1,-1,-1,-1,-1
91,45,-1,-1,-1,-1,-1
91,45,-1,-1,-1,-1,-1
91,45,-1,-1,-1,-1,-1
91,45,-1,-1,-1,-1,-1
9,47,70,70,3,-1,2
9,47,-1,-1,-1,-1,-1
9,47,-1,-1,-1,-1,-1
9,47,-1,-1,-1,-1,-1
9,47,-1,-1,-1,-1,-1
9,47,-1,-1,-1,-1,-1
9,47,-1,-1,-1,-1,-1
93,47,270,270,3,-1,-1
93,47,270,270,3,-1,-1
93,47,-1,-1,-1,-1,-1
93,47,100,100,3,-1,-1
93,47,100,100,3,-1,-1
93,47,100,100,3,-1,-1
93,47,80,100,3,-1,2
93,47,80,100,3,-1,2
93,47,80,100,3,-1,2
93,47,-1,-1,-1,-1,-1
93,47,-1,-1,-1,-1,-1
93,47,-1,-1,-1,-1,-1
93,47,4,60,3,-1,2
125,47,-1,0,-1,-1,-1
125,47,-1,0,-1,-1,-1
125,47,-1,-1,-1,-1,-1
165,47,-1,-1,-1,-1,-1
165,47,-1,-1,-1,-1,-1
165,47,-1,-1,-1,-1,-1
165,47,100,100,3,-1,1
165,47,-1,-1,-1,-1,-1
165,47,-1,-1,-1,-1,-1
189,47,180,180,2,-1,2
189,47,180,180,2,-1,2
189,47,180,180,2,-1,2
189,47,180,180,2,-1,2
13,51,90,70,3,-1,2
13,51,90,70,3,-1,2
13,51,90,70,3,-1,2
13,51,250,250,3,-1,1
13,51,250,250,3,-1,1
13,51,250,250,3,-1,1
13,51,250,250,3,-1,1
13,51,250,250,3,-1,1
13,51,250,250,3,-1,1
13,51,80,110,3,-1,-1
13,51,230,230,2,-1,-1
13,51,230,230,2,-1,-1
41,51,170,210,3,-1,-1
41,51,170,210,3,-1,-1
41,51,-1,360,-1,-1,-1
41,51,-1,360,-1,-1,-1
41,51,-1,360,-1,-1,-1
41,51,-1,360,-1,-1,-1
41,51,100,70,3,-1,-1
87,51,-1,-1,-1,-1,-1
87,51,-1,-1,-1,-1,-1
87,51,-1,-1,-1,-1,-1
87,51,-1,-1,-1,-1,-1
87,51,-1,-1,-1,-1,-1
87,51,-1,-1,-1,-1,-1
87,51,-1,-1,-1,-1,-1
87,51,-1,-1,-1,-1,-1
