"FIPS_COUNTY","FIPS_STATE","USUAL_FOOD_SPEND","TOTAL_FOOD_SPEND_LAST_WEEK","FOOD_NEED_MORE","FOOD_SPEND_INCREASE_WEEK","RECEIVED_SNAP","NOT_AFFORD_BALANCED_MEALS"
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",130,130,2,-1,-1,3
"000","27",130,130,2,-1,-1,3
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",60,60,3,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",80,80,3,-1,2,3
"000","27",80,80,3,-1,2,3
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",80,160,3,-1,2,3
"000","27",80,160,3,-1,2,3
"000","27",200,220,1,50,-1,-1
"000","27",200,220,1,50,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",50,0,3,-1,-1,-1
"000","27",50,0,3,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",50,180,1,20,1,1
"000","27",150,150,3,-1,-1,-1
"000","27",150,150,3,-1,-1,-1
"000","27",150,150,3,-1,-1,-1
"000","27",150,150,3,-1,-1,-1
"000","27",150,150,3,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",100,100,2,-1,2,3
"000","27",100,100,2,-1,2,3
"000","27",100,100,2,-1,2,3
"000","27",100,100,2,-1,2,3
"000","27",100,100,2,-1,2,3
"000","27",100,300,3,-1,2,3
"000","27",200,210,2,-1,-1,-1
"000","27",200,210,2,-1,-1,-1
"000","27",200,210,2,-1,-1,-1
"000","27",200,210,2,-1,-1,-1
"000","27",210,210,3,-1,-1,-1
"000","27",210,210,3,-1,-1,-1
"000","27",210,210,3,-1,-1,-1
"000","27",210,210,3,-1,-1,-1
"000","27",80,170,3,-1,-1,-1
"000","27",80,170,3,-1,-1,-1
"000","27",190,190,2,-1,-1,-1
"000","27",190,190,2,-1,-1,-1
"000","27",190,190,2,-1,-1,-1
"000","27",190,190,2,-1,-1,-1
"000","27",170,170,3,-1,-1,-1
"000","27",170,170,3,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",150,30,3,-1,-1,-1
"000","27",150,30,3,-1,-1,-1
"000","27",150,30,3,-1,-1,-1
"000","27",60,60,1,20,-1,3
"000","27",60,60,1,20,-1,3
"000","27",90,90,2,-1,2,2
"000","27",90,90,2,-1,2,2
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",50,90,2,-1,-1,-1
"000","27",280,210,3,-1,-1,-1
"000","27",280,210,3,-1,-1,-1
"000","27",280,210,3,-1,-1,-1
"000","27",280,210,3,-1,-1,-1
"000","27",280,210,3,-1,-1,-1
"000","27",210,210,3,-1,-1,-1
"000","27",210,210,3,-1,-1,-1
"000","27",210,210,3,-1,-1,-1
"000","27",210,210,3,-1,-1,-1
"000","27",100,180,3,-1,-1,-1
"000","27",100,180,3,-1,-1,-1
"000","27",100,180,3,-1,-1,-1
"000","27",100,180,3,-1,-1,-1
"000","27",100,180,3,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,120,-1,-1,-1,-1
"000","27",-1,120,-1,-1,-1,-1
"000","27",-1,120,-1,-1,-1,-1
"000","27",-1,120,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",170,170,3,-1,-1,-1
"000","27",170,170,3,-1,-1,-1
"000","27",170,170,3,-1,-1,-1
"000","27",170,170,3,-1,-1,-1
"000","27",170,170,3,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",20,90,3,-1,-1,-1
"000","27",130,130,3,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",100,70,2,-1,-1,-1
"000","27",100,70,2,-1,-1,-1
"000","27",100,70,2,-1,-1,-1
"000","27",100,70,2,-1,-1,-1
"000","27",200,220,3,-1,-1,-1
"000","27",200,220,3,-1,-1,-1
"000","27",200,220,3,-1,-1,-1
"000","27",200,220,3,-1,-1,-1
"000","27",80,150,3,-1,2,3
"000","27",80,150,3,-1,2,3
"000","27",80,150,3,-1,2,3
"000","27",80,150,3,-1,2,3
"000","27",80,150,3,-1,2,3
"000","27",80,80,3,-1,-1,-1
"000","27",80,80,3,-1,-1,-1
"000","27",50,40,3,-1,2,3
"000","27",50,40,3,-1,2,3
"000","27",50,40,3,-1,2,3
"000","27",50,40,3,-1,2,3
"000","27",50,40,3,-1,2,3
"000","27",50,40,3,-1,2,3
"000","27",50,40,3,-1,2,3
"000","27",50,40,3,-1,2,3
"000","27",50,40,3,-1,2,3
"000","27",50,40,3,-1,2,3
"000","27",30,40,3,-1,2,3
"000","27",30,40,3,-1,2,3
"000","27",30,40,3,-1,2,3
"000","27",30,30,3,-1,2,2
"000","27",30,30,3,-1,2,2
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",100,130,2,-1,-1,-1
"123","27",-1,-1,-1,-1,-1,-1
"123","27",-1,-1,-1,-1,-1,-1
"123","27",-1,-1,-1,-1,-1,-1
"123","27",80,90,3,-1,-1,-1
"123","27",80,90,3,-1,-1,-1
"123","27",70,60,2,-1,-1,-1
"123","27",-1,-1,-1,-1,-1,-1
"123","27",-1,-1,-1,-1,-1,-1
"123","27",-1,0,-1,-1,-1,-1
"123","27",-1,0,-1,-1,-1,-1
"123","27",-1,0,-1,-1,-1,-1
"123","27",-1,0,-1,-1,-1,-1
"123","27",-1,0,-1,-1,-1,-1
"123","27",-1,0,-1,-1,-1,-1
"123","27",-1,0,-1,-1,-1,-1
"123","27",-1,-1,-1,-1,-1,-1
"123","27",-1,-1,-1,-1,-1,-1
"123","27",-1,-1,-1,-1,-1,-1
"123","27",10,10,3,-1,-1,-1
"123","27",30,30,3,-1,-1,3
"123","27",30,30,3,-1,-1,3
"139","27",100,430,2,-1,-1,-1
"139","27",100,430,2,-1,-1,-1
"139","27",100,430,2,-1,-1,-1
"139","27",150,150,2,-1,-1,-1
"139","27",150,150,2,-1,-1,-1
"139","27",150,150,2,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",-1,-1,-1,-1,-1,-1
"000","27",30,30,3,-1,-1,-1
"000","27",30,30,3,-1,-1,-1
"000","27",30,30,3,-1,-1,-1
"000","27",30,30,3,-1,-1,-1
"000","27",200,260,2,-1,-1,-1
"000","27",200,260,2,-1,-1,-1
"000","27",200,260,2,-1,-1,-1
"000","27",130,180,2,-1,2,3
"000","27",130,180,3,-1,-1,-1
"000","27",130,180,3,-1,-1,-1
"000","27",130,180,3,-1,-1,-1
"000","27",130,180,3,-1,-1,-1
"000","27",130,180,3,-1,-1,-1
"000","27",150,320,2,-1,-1,-1
"000","27",150,320,2,-1,-1,-1
"000","27",150,320,2,-1,-1,-1
"000","27",150,320,2,-1,-1,-1
"000","27",90,90,3,-1,-1,-1
"000","27",90,90,3,-1,-1,-1
"000","27",160,160,3,-1,2,1
"000","27",160,160,3,-1,2,1
"000","27",160,160,3,-1,2,1
"000","27",160,160,3,-1,2,1
"000","27",160,160,3,-1,2,1
"000","27",160,160,3,-1,2,1
"000","27",160,160,3,-1,2,1
"000","27",160,160,3,-1,2,1
"163","27",50,40,3,-1,2,3
"163","27",50,40,3,-1,2,3
"163","27",-1,-1,-1,-1,-1,-1
"163","27",-1,-1,-1,-1,-1,-1
"163","27",-1,-1,-1,-1,-1,-1
"163","27",-1,-1,-1,-1,-1,-1
"163","27",-1,-1,-1,-1,-1,-1
"163","27",-1,-1,-1,-1,-1,-1
"163","27",-1,-1,-1,-1,-1,-1
"163","27",-1,-1,-1,-1,-1,-1
"163","27",-1,-1,-1,-1,-1,-1
"163","27",-1,-1,-1,-1,-1,-1
"163","27",-1,-1,-1,-1,-1,-1
"163","27",-1,-1,-1,-1,-1,-1
"163","27",-1,-1,-1,-1,-1,-1
"163","27",150,150,1,30,-1,-1
"163","27",150,150,1,30,-1,-1
"163","27",150,150,1,30,-1,-1
"163","27",150,150,1,30,-1,-1
"163","27",-1,-1,-1,-1,-1,-1
"163","27",-1,-1,-1,-1,-1,-1
"163","27",-1,-1,-1,-1,-1,-1
"171","27",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",380,380,3,-1,2,3
"000","29",380,380,3,-1,2,3
"000","29",380,380,3,-1,2,3
"000","29",380,380,3,-1,2,3
"000","29",380,380,3,-1,2,3
"000","29",130,130,3,-1,-1,-1
"000","29",130,130,3,-1,-1,-1
"000","29",130,130,3,-1,-1,-1
"000","29",130,130,3,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",80,100,3,-1,-1,-1
"000","29",80,100,3,-1,-1,-1
"000","29",80,100,3,-1,-1,-1
"000","29",120,120,3,-1,-1,3
"000","29",120,120,3,-1,-1,3
"000","29",120,120,3,-1,-1,3
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",20,170,3,-1,-1,-1
"000","29",20,170,3,-1,-1,-1
"000","29",20,170,3,-1,-1,-1
"000","29",20,170,3,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",100,120,3,-1,1,3
"000","29",100,120,3,-1,1,3
"000","29",150,150,3,-1,1,2
"000","29",150,150,3,-1,1,2
"000","29",150,150,3,-1,1,2
"000","29",150,150,3,-1,1,2
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",70,130,3,-1,-1,-1
"000","29",100,0,3,-1,-1,2
"000","29",100,0,3,-1,-1,2
"000","29",30,180,3,-1,2,3
"000","29",30,180,3,-1,2,3
"000","29",30,180,3,-1,2,3
"000","29",20,100,3,-1,-1,-1
"000","29",20,100,3,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",100,100,3,-1,1,3
"000","29",100,100,3,-1,1,3
"000","29",100,100,3,-1,1,3
"000","29",100,100,3,-1,1,3
"000","29",100,100,3,-1,1,3
"000","29",130,130,2,-1,2,1
"000","29",40,40,3,-1,2,1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",250,250,2,-1,2,3
"000","29",250,250,2,-1,2,3
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,200,-1,-1,1,1
"000","29",-1,200,-1,-1,1,1
"000","29",350,350,3,-1,-1,-1
"000","29",350,350,3,-1,-1,-1
"000","29",350,350,3,-1,-1,-1
"000","29",350,350,3,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",70,0,3,-1,-1,-1
"000","29",70,70,1,20,-1,-1
"000","29",70,70,1,20,-1,-1
"000","29",70,70,1,20,-1,-1
"000","29",200,200,3,-1,-1,-1
"000","29",200,200,3,-1,-1,-1
"000","29",100,100,3,-1,2,3
"000","29",100,100,3,-1,2,3
"000","29",100,100,3,-1,2,3
"000","29",100,100,3,-1,-1,-1
"000","29",100,100,3,-1,-1,-1
"000","29",100,100,3,-1,-1,-1
"000","29",160,160,2,-1,2,3
"000","29",160,160,2,-1,2,3
"000","29",160,160,2,-1,2,3
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",190,250,3,-1,-1,-1
"000","29",190,250,3,-1,-1,-1
"000","29",190,250,3,-1,-1,-1
"000","29",190,250,3,-1,-1,-1
"000","29",190,250,3,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",180,150,3,-1,-1,-1
"000","29",130,130,3,-1,1,3
"000","29",130,130,3,-1,1,3
"000","29",130,130,3,-1,1,3
"000","29",160,140,3,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",50,4,1,50,2,3
"000","29",150,310,2,-1,-1,-1
"000","29",150,310,2,-1,-1,-1
"000","29",150,310,2,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",160,160,3,-1,2,3
"000","29",160,160,3,-1,2,3
"000","29",160,160,3,-1,2,3
"000","29",160,160,3,-1,2,3
"000","29",70,90,3,-1,-1,-1
"000","29",180,210,2,-1,-1,-1
"000","29",180,210,2,-1,-1,-1
"000","29",50,50,3,-1,2,3
"000","29",50,50,3,-1,2,3
"000","29",90,80,3,-1,-1,-1
"000","29",90,80,3,-1,-1,-1
"000","29",180,60,3,-1,-1,-1
"000","29",180,60,3,-1,-1,-1
"000","29",180,60,3,-1,-1,-1
"000","29",180,60,3,-1,-1,-1
"000","29",70,100,1,60,2,3
"000","29",70,100,1,60,2,3
"000","29",70,100,1,60,2,3
"000","29",150,150,3,-1,2,1
"000","29",150,150,3,-1,2,1
"000","29",160,150,3,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",170,150,3,-1,-1,-1
"000","29",400,380,2,-1,2,3
"000","29",400,380,2,-1,2,3
"000","29",400,380,2,-1,2,3
"000","29",130,120,3,-1,-1,-1
"000","29",10,4,3,-1,-1,-1
"189","29",-1,-1,-1,-1,-1,-1
"189","29",90,80,3,-1,2,3
"189","29",90,80,3,-1,2,3
"189","29",90,80,3,-1,2,3
"189","29",-1,-1,-1,-1,-1,-1
"189","29",-1,-1,-1,-1,-1,-1
"189","29",20,150,1,30,1,2
"189","29",20,150,1,30,1,2
"189","29",20,150,1,30,1,2
"189","29",150,130,3,-1,1,2
"189","29",150,130,3,-1,1,2
"189","29",150,130,3,-1,1,2
"189","29",150,130,3,-1,1,2
"189","29",30,30,1,20,2,2
"189","29",230,220,2,-1,-1,-1
"189","29",230,220,2,-1,-1,-1
"189","29",230,220,2,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",70,70,2,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",80,130,2,-1,-1,-1
"000","29",80,130,2,-1,-1,-1
"000","29",100,100,3,-1,2,3
"000","29",100,100,3,-1,2,3
"000","29",70,70,1,20,-1,-1
"000","29",70,70,1,20,-1,-1
"000","29",70,70,3,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",300,280,3,-1,2,2
"000","29",300,280,3,-1,2,2
"000","29",300,280,3,-1,2,2
"000","29",300,280,3,-1,2,2
"000","29",80,0,3,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",80,0,2,-1,2,3
"000","29",80,0,2,-1,2,3
"000","29",80,0,3,-1,-1,-1
"000","29",110,0,3,-1,-1,-1
"000","29",110,0,3,-1,-1,-1
"000","29",110,0,3,-1,-1,-1
"000","29",-1,-1,-1,-1,-1,-1
"000","29",110,110,2,-1,-1,3
"000","29",110,110,2,-1,-1,3
"000","29",60,60,3,-1,2,3
"000","29",60,60,3,-1,2,3
"000","30",150,20,3,-1,-1,-1
"000","30",150,20,3,-1,-1,-1
"000","30",150,20,3,-1,-1,-1
"000","30",150,20,3,-1,-1,-1
"000","30",150,20,3,-1,-1,-1
"000","30",150,20,3,-1,-1,-1
"000","30",260,260,3,-1,2,2
"000","30",260,260,3,-1,2,2
"000","30",260,260,3,-1,2,2
"000","30",260,260,3,-1,2,2
"000","30",70,80,3,-1,-1,-1
"000","30",70,80,3,-1,-1,-1
"000","30",80,50,3,-1,-1,-1
"000","30",80,50,3,-1,-1,-1
"000","30",80,40,2,-1,-1,-1
"000","30",80,40,2,-1,-1,-1
"000","30",100,270,2,-1,-1,-1
"000","30",100,270,2,-1,-1,-1
"000","30",100,270,2,-1,-1,-1
"000","30",100,270,2,-1,-1,-1
"000","30",-1,250,-1,-1,-1,-1
"000","30",-1,250,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",130,240,3,-1,-1,-1
"000","30",130,240,3,-1,-1,-1
"000","30",400,580,2,-1,2,3
"000","30",400,580,2,-1,2,3
"000","30",400,580,2,-1,2,3
"000","30",400,580,2,-1,2,3
"000","30",400,580,2,-1,2,3
"000","30",400,580,2,-1,2,3
"000","30",400,580,2,-1,2,3
"000","30",400,580,2,-1,2,3
"000","30",150,160,1,-1,1,1
"000","30",150,160,1,-1,1,1
"000","30",150,160,1,-1,1,1
"000","30",50,50,2,-1,-1,-1
"000","30",50,50,2,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",300,350,3,-1,-1,-1
"000","30",300,350,3,-1,-1,-1
"000","30",300,350,3,-1,-1,-1
"000","30",300,160,3,-1,-1,-1
"000","30",300,160,3,-1,-1,-1
"000","30",300,160,3,-1,-1,-1
"000","30",300,160,3,-1,-1,-1
"000","30",150,170,3,-1,-1,-1
"000","30",40,30,2,-1,-1,-1
"000","30",100,280,2,-1,-1,-1
"000","30",100,280,2,-1,-1,-1
"000","30",100,110,3,-1,-1,-1
"000","30",300,300,2,-1,2,3
"000","30",300,300,2,-1,2,3
"000","30",100,210,2,-1,2,3
"000","30",100,210,2,-1,2,3
"000","30",150,260,2,-1,-1,-1
"000","30",150,260,2,-1,-1,-1
"000","30",-1,0,-1,-1,2,3
"000","30",-1,0,-1,-1,2,3
"000","30",110,100,3,-1,2,3
"000","30",-1,-1,-1,-1,-1,-1
"000","30",100,270,3,-1,-1,-1
"000","30",90,140,3,-1,2,3
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",150,150,3,-1,2,3
"000","30",150,150,3,-1,2,3
"000","30",150,150,3,-1,2,3
"000","30",150,150,3,-1,2,3
"000","30",150,150,3,-1,2,3
"000","30",-1,-1,-1,-1,-1,-1
"000","30",70,70,3,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",150,450,2,-1,-1,-1
"000","30",150,450,2,-1,-1,-1
"000","30",150,450,2,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",130,130,2,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",20,20,2,-1,2,1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",200,130,2,-1,-1,3
"000","30",80,170,1,100,-1,3
"000","30",80,170,1,100,-1,3
"000","30",150,40,2,-1,1,3
"000","30",150,40,2,-1,1,3
"000","30",150,40,2,-1,1,3
"000","30",150,40,2,-1,1,3
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",200,370,2,-1,2,3
"000","30",200,370,2,-1,2,3
"000","30",200,370,2,-1,2,3
"000","30",200,370,2,-1,2,3
"000","30",200,370,2,-1,2,3
"000","30",200,370,2,-1,2,3
"000","30",200,370,2,-1,2,3
"000","30",200,370,2,-1,2,3
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",180,50,3,-1,-1,-1
"000","30",180,50,3,-1,-1,-1
"000","30",180,50,3,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",50,90,1,30,1,2
"000","30",80,70,2,-1,2,2
"000","30",80,70,2,-1,2,2
"000","30",20,50,3,-1,2,3
"000","30",200,110,2,-1,-1,-1
"000","30",200,110,2,-1,-1,-1
"000","30",200,110,2,-1,-1,-1
"000","30",200,110,2,-1,-1,-1
"000","30",130,130,3,-1,2,3
"000","30",130,130,3,-1,2,3
"000","30",130,130,3,-1,2,3
"000","30",130,130,3,-1,2,3
"000","30",130,130,3,-1,2,3
"000","30",70,70,1,30,1,1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,0,-1,-1,-1,-1
"000","30",-1,0,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",350,460,2,-1,-1,-1
"000","30",350,460,2,-1,-1,-1
"000","30",100,100,2,-1,-1,-1
"000","30",60,60,3,-1,1,3
"000","30",60,60,3,-1,1,3
"000","30",-1,-1,-1,-1,-1,-1
"000","30",200,150,2,-1,-1,-1
"000","30",200,150,2,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",230,240,2,-1,-1,-1
"000","30",230,240,2,-1,-1,-1
"000","30",230,240,2,-1,-1,-1
"000","30",230,240,2,-1,-1,-1
"000","30",230,240,2,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,0,-1,-1,-1,-1
"000","30",-1,0,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"000","30",-1,-1,-1,-1,-1,-1
"111","30",-1,-1,-1,-1,-1,-1
"111","30",-1,-1,-1,-1,-1,-1
"111","30",-1,-1,-1,-1,-1,-1
"111","30",-1,-1,-1,-1,-1,-1
"111","30",-1,-1,-1,-1,-1,-1
"111","30",150,80,3,-1,2,3
"111","30",150,80,3,-1,2,3
"111","30",-1,-1,-1,-1,-1,-1
"111","30",-1,-1,-1,-1,-1,-1
"111","30",50,70,3,-1,-1,-1
"111","30",60,130,3,-1,-1,-1
"111","30",60,130,3,-1,-1,-1
"111","30",60,130,3,-1,-1,-1
"000","31",-1,-1,-1,-1,-1,-1
"000","31",-1,-1,-1,-1,-1,-1
"000","31",-1,0,-1,-1,2,3
"000","31",250,250,2,-1,-1,-1
"000","31",250,250,2,-1,-1,-1
"000","31",250,250,2,-1,-1,-1
"000","31",250,250,2,-1,-1,-1
"000","31",250,250,2,-1,-1,-1
"000","31",250,250,2,-1,-1,-1
"000","31",-1,-1,-1,-1,-1,-1
"000","31",-1,-1,-1,-1,-1,-1
"000","31",-1,-1,-1,-1,-1,-1
"000","31",-1,-1,-1,-1,-1,-1
"000","31",-1,-1,-1,-1,-1,-1
"000","31",50,60,3,-1,-1,-1
"000","31",-1,-1,-1,-1,-1,-1
"000","31",-1,-1,-1,-1,-1,-1
"000","31",-1,-1,-1,-1,-1,-1
"000","31",60,60,3,-1,-1,-1
"000","31",20,0,1,10,2,2
"000","31",-1,-1,-1,-1,-1,-1
"000","31",-1,-1,-1,-1,-1,-1
"000","31",-1,-1,-1,-1,-1,-1
"000","31",-1,-1,-1,-1,-1,-1
"000","31",0,180,3,-1,-1,-1
"000","31",0,180,3,-1,-1,-1
"000","31",0,180,3,-1,-1,-1
"000","31",20,20,3,-1,2,3
"000","31",150,130,1,50,2,2
"000","31",150,130,1,50,2,2
"000","31",150,130,1,50,2,2
"000","31",-1,-1,-1,-1,-1,-1
"000","31",20,90,3,-1,-1,-1
"000","31",20,90,3,-1,-1,-1
"000","31",-1,-1,-1,-1,-1,-1
"000","31",-1,-1,-1,-1,-1,-1
"000","31",-1,-1,-1,-1,-1,-1
"000","31",-1,-1,-1,-1,-1,-1
"000","31",-1,-1,-1,-1,-1,-1
"055","31",200,210,2,-1,-1,-1
"055","31",200,210,2,-1,-1,-1
"055","31",100,330,3,-1,-1,-1
"055","31",70,110,1,100,2,2
"055","31",70,110,1,100,2,2
"055","31",70,110,1,100,2,2
"055","31",70,110,1,100,2,2
"055","31",130,130,1,200,-1,-1
"055","31",130,130,1,200,-1,-1
"055","31",180,190,2,-1,-1,-1
"055","31",180,190,2,-1,-1,-1
"055","31",-1,-1,-1,-1,-1,-1
"055","31",-1,-1,-1,-1,-1,-1
"055","31",240,240,2,-1,-1,-1
"055","31",240,240,2,-1,-1,-1
"055","31",-1,-1,-1,-1,-1,-1
"055","31",-1,-1,-1,-1,-1,-1
"055","31",40,40,2,-1,-1,-1
"055","31",-1,-1,-1,-1,-1,-1
"055","31",140,60,3,-1,-1,-1
"055","31",140,200,3,-1,-1,-1
"055","31",140,200,3,-1,-1,-1
"055","31",140,200,3,-1,-1,-1
"055","31",-1,-1,-1,-1,-1,-1
"055","31",-1,-1,-1,-1,-1,-1
"055","31",-1,-1,-1,-1,-1,-1
"055","31",250,250,3,-1,2,3
"055","31",250,250,3,-1,2,3
"055","31",90,90,3,-1,-1,-1
"055","31",200,200,3,-1,-1,-1
"055","31",200,200,3,-1,-1,-1
